No;Jenis BMN;Kode Barang;NUP;Nama Barang;;Merk;Kode1;Kode2;Kode3;ISBN1;ISBN2;ISBN3;Barcode1;Barcode2;Barcode3
6306;ASET TETAP LAINNYA;6010101001;4232;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6307;ASET TETAP LAINNYA;6010101001;4233;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6311;ASET TETAP LAINNYA;6010101001;4237;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6314;ASET TETAP LAINNYA;6010101001;4240;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6319;ASET TETAP LAINNYA;6010101001;4245;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6320;ASET TETAP LAINNYA;6010101001;4246;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6321;ASET TETAP LAINNYA;6010101001;4247;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6325;ASET TETAP LAINNYA;6010101001;4251;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6326;ASET TETAP LAINNYA;6010101001;4252;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6329;ASET TETAP LAINNYA;6010101001;4255;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6330;ASET TETAP LAINNYA;6010101001;4256;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6332;ASET TETAP LAINNYA;6010101001;4258;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6338;ASET TETAP LAINNYA;6010101001;4264;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6342;ASET TETAP LAINNYA;6010101001;4268;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6343;ASET TETAP LAINNYA;6010101001;4269;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6344;ASET TETAP LAINNYA;6010101001;4270;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6347;ASET TETAP LAINNYA;6010101001;4273;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6348;ASET TETAP LAINNYA;6010101001;4274;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6349;ASET TETAP LAINNYA;6010101001;4275;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6357;ASET TETAP LAINNYA;6010101001;4283;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6359;ASET TETAP LAINNYA;6010101001;4285;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6360;ASET TETAP LAINNYA;6010101001;4286;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6361;ASET TETAP LAINNYA;6010101001;4287;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6362;ASET TETAP LAINNYA;6010101001;4288;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6363;ASET TETAP LAINNYA;6010101001;4289;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6368;ASET TETAP LAINNYA;6010101001;4294;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6372;ASET TETAP LAINNYA;6010101001;4298;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6374;ASET TETAP LAINNYA;6010101001;4300;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6378;ASET TETAP LAINNYA;6010101001;4304;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6379;ASET TETAP LAINNYA;6010101001;4305;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6383;ASET TETAP LAINNYA;6010101001;4309;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6386;ASET TETAP LAINNYA;6010101001;4312;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6388;ASET TETAP LAINNYA;6010101001;4314;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6389;ASET TETAP LAINNYA;6010101001;4315;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6392;ASET TETAP LAINNYA;6010101001;4318;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6393;ASET TETAP LAINNYA;6010101001;4319;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6398;ASET TETAP LAINNYA;6010101001;4324;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6405;ASET TETAP LAINNYA;6010101001;4331;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6408;ASET TETAP LAINNYA;6010101001;4334;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6410;ASET TETAP LAINNYA;6010101001;4336;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6411;ASET TETAP LAINNYA;6010101001;4337;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6412;ASET TETAP LAINNYA;6010101001;4338;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6413;ASET TETAP LAINNYA;6010101001;4339;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6414;ASET TETAP LAINNYA;6010101001;4340;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6422;ASET TETAP LAINNYA;6010101001;4348;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6423;ASET TETAP LAINNYA;6010101001;4349;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6426;ASET TETAP LAINNYA;6010101001;4352;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6428;ASET TETAP LAINNYA;6010101001;4354;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6429;ASET TETAP LAINNYA;6010101001;4355;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6433;ASET TETAP LAINNYA;6010101001;4359;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6434;ASET TETAP LAINNYA;6010101001;4360;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6437;ASET TETAP LAINNYA;6010101001;4363;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6438;ASET TETAP LAINNYA;6010101001;4364;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6442;ASET TETAP LAINNYA;6010101001;4368;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6443;ASET TETAP LAINNYA;6010101001;4369;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6446;ASET TETAP LAINNYA;6010101001;4372;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6449;ASET TETAP LAINNYA;6010101001;4375;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6450;ASET TETAP LAINNYA;6010101001;4376;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6451;ASET TETAP LAINNYA;6010101001;4377;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6453;ASET TETAP LAINNYA;6010101001;4379;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6454;ASET TETAP LAINNYA;6010101001;4380;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6458;ASET TETAP LAINNYA;6010101001;4384;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6460;ASET TETAP LAINNYA;6010101001;4386;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6463;ASET TETAP LAINNYA;6010101001;4389;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6464;ASET TETAP LAINNYA;6010101001;4390;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6466;ASET TETAP LAINNYA;6010101001;4392;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6468;ASET TETAP LAINNYA;6010101001;4394;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6469;ASET TETAP LAINNYA;6010101001;4395;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6470;ASET TETAP LAINNYA;6010101001;4396;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6473;ASET TETAP LAINNYA;6010101001;4399;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6477;ASET TETAP LAINNYA;6010101001;4403;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6478;ASET TETAP LAINNYA;6010101001;4404;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6479;ASET TETAP LAINNYA;6010101001;4405;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6486;ASET TETAP LAINNYA;6010101001;4412;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6487;ASET TETAP LAINNYA;6010101001;4413;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6489;ASET TETAP LAINNYA;6010101001;4415;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6490;ASET TETAP LAINNYA;6010101001;4416;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6491;ASET TETAP LAINNYA;6010101001;4417;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6492;ASET TETAP LAINNYA;6010101001;4418;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6494;ASET TETAP LAINNYA;6010101001;4420;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6499;ASET TETAP LAINNYA;6010101001;4425;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6504;ASET TETAP LAINNYA;6010101001;4430;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6505;ASET TETAP LAINNYA;6010101001;4431;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6510;ASET TETAP LAINNYA;6010101001;4436;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6512;ASET TETAP LAINNYA;6010101001;4438;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6513;ASET TETAP LAINNYA;6010101001;4439;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6515;ASET TETAP LAINNYA;6010101001;4441;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6516;ASET TETAP LAINNYA;6010101001;4442;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6519;ASET TETAP LAINNYA;6010101001;4445;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6521;ASET TETAP LAINNYA;6010101001;4447;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6522;ASET TETAP LAINNYA;6010101001;4448;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6526;ASET TETAP LAINNYA;6010101001;4452;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6530;ASET TETAP LAINNYA;6010101001;4456;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6531;ASET TETAP LAINNYA;6010101001;4457;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6537;ASET TETAP LAINNYA;6010101001;4463;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6541;ASET TETAP LAINNYA;6010101001;4467;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6543;ASET TETAP LAINNYA;6010101001;4469;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6544;ASET TETAP LAINNYA;6010101001;4470;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6546;ASET TETAP LAINNYA;6010101001;4472;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6549;ASET TETAP LAINNYA;6010101001;4475;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6550;ASET TETAP LAINNYA;6010101001;4476;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6553;ASET TETAP LAINNYA;6010101001;4479;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6555;ASET TETAP LAINNYA;6010101001;4481;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6557;ASET TETAP LAINNYA;6010101001;4483;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6561;ASET TETAP LAINNYA;6010101001;4487;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6563;ASET TETAP LAINNYA;6010101001;4489;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6565;ASET TETAP LAINNYA;6010101001;4491;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6569;ASET TETAP LAINNYA;6010101001;4495;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6572;ASET TETAP LAINNYA;6010101001;4498;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6573;ASET TETAP LAINNYA;6010101001;4499;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6574;ASET TETAP LAINNYA;6010101001;4500;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6575;ASET TETAP LAINNYA;6010101001;4501;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6578;ASET TETAP LAINNYA;6010101001;4504;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6580;ASET TETAP LAINNYA;6010101001;4506;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6581;ASET TETAP LAINNYA;6010101001;4507;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6582;ASET TETAP LAINNYA;6010101001;4508;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6583;ASET TETAP LAINNYA;6010101001;4509;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6584;ASET TETAP LAINNYA;6010101001;4510;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6589;ASET TETAP LAINNYA;6010101001;4515;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6590;ASET TETAP LAINNYA;6010101001;4516;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6591;ASET TETAP LAINNYA;6010101001;4517;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6594;ASET TETAP LAINNYA;6010101001;4520;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6595;ASET TETAP LAINNYA;6010101001;4521;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6596;ASET TETAP LAINNYA;6010101001;4522;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6599;ASET TETAP LAINNYA;6010101001;4525;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6600;ASET TETAP LAINNYA;6010101001;4526;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6601;ASET TETAP LAINNYA;6010101001;4527;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6607;ASET TETAP LAINNYA;6010101001;4533;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6610;ASET TETAP LAINNYA;6010101001;4536;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6612;ASET TETAP LAINNYA;6010101001;4538;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6620;ASET TETAP LAINNYA;6010101001;4546;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6624;ASET TETAP LAINNYA;6010101001;4550;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6628;ASET TETAP LAINNYA;6010101001;4554;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6630;ASET TETAP LAINNYA;6010101001;4556;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6631;ASET TETAP LAINNYA;6010101001;4557;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6634;ASET TETAP LAINNYA;6010101001;4560;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6637;ASET TETAP LAINNYA;6010101001;4563;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6638;ASET TETAP LAINNYA;6010101001;4564;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6641;ASET TETAP LAINNYA;6010101001;4567;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6644;ASET TETAP LAINNYA;6010101001;4570;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6650;ASET TETAP LAINNYA;6010101001;4576;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6651;ASET TETAP LAINNYA;6010101001;4577;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6652;ASET TETAP LAINNYA;6010101001;4578;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6658;ASET TETAP LAINNYA;6010101001;4584;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6659;ASET TETAP LAINNYA;6010101001;4585;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6660;ASET TETAP LAINNYA;6010101001;4586;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6664;ASET TETAP LAINNYA;6010101001;4590;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6665;ASET TETAP LAINNYA;6010101001;4591;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6667;ASET TETAP LAINNYA;6010101001;4593;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6669;ASET TETAP LAINNYA;6010101001;4595;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6670;ASET TETAP LAINNYA;6010101001;4596;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6672;ASET TETAP LAINNYA;6010101001;4598;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6673;ASET TETAP LAINNYA;6010101001;4599;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6674;ASET TETAP LAINNYA;6010101001;4600;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6675;ASET TETAP LAINNYA;6010101001;4601;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6677;ASET TETAP LAINNYA;6010101001;4603;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6678;ASET TETAP LAINNYA;6010101001;4604;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6680;ASET TETAP LAINNYA;6010101001;4606;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6683;ASET TETAP LAINNYA;6010101001;4609;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6684;ASET TETAP LAINNYA;6010101001;4610;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6685;ASET TETAP LAINNYA;6010101001;4611;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6687;ASET TETAP LAINNYA;6010101001;4613;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6691;ASET TETAP LAINNYA;6010101001;4617;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6692;ASET TETAP LAINNYA;6010101001;4618;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6695;ASET TETAP LAINNYA;6010101001;4621;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6702;ASET TETAP LAINNYA;6010101001;4628;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6704;ASET TETAP LAINNYA;6010101001;4630;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6705;ASET TETAP LAINNYA;6010101001;4631;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6707;ASET TETAP LAINNYA;6010101001;4633;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6708;ASET TETAP LAINNYA;6010101001;4634;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6709;ASET TETAP LAINNYA;6010101001;4635;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6712;ASET TETAP LAINNYA;6010101001;4638;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6714;ASET TETAP LAINNYA;6010101001;4640;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6715;ASET TETAP LAINNYA;6010101001;4641;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6717;ASET TETAP LAINNYA;6010101001;4643;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6721;ASET TETAP LAINNYA;6010101001;4647;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6724;ASET TETAP LAINNYA;6010101001;4650;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6726;ASET TETAP LAINNYA;6010101001;4652;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6727;ASET TETAP LAINNYA;6010101001;4653;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6733;ASET TETAP LAINNYA;6010101001;4659;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6734;ASET TETAP LAINNYA;6010101001;4660;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6737;ASET TETAP LAINNYA;6010101001;4663;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6738;ASET TETAP LAINNYA;6010101001;4664;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6739;ASET TETAP LAINNYA;6010101001;4665;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6742;ASET TETAP LAINNYA;6010101001;4668;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6746;ASET TETAP LAINNYA;6010101001;4672;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6748;ASET TETAP LAINNYA;6010101001;4674;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6750;ASET TETAP LAINNYA;6010101001;4676;Monografi;Aktif;Monografi;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
